카페명,분류,주소,별점,별점페이지,별점갯수,리뷰
올레길 4코스(표선-남원 올레),,,4.5,https://place.map.kakao.com/12753459#comment,8,"[[4, '표선해변에서 시작해서 남원방향으로 처음 5km 정도 쓰레기가 너무 많아요. 이 멋진 풍경에 안어울리게도.. 대책이 시급합니다.T.T'], [5, ""소요시간: 5H50'(식사+휴식 포함, 순수 걷는거론 4h30')\n4코스 초반 2km는 꼭 걷는거 추천입니다. 날씨 좋은 날 4코스 걸었는데 정말 좋았습니다.\n중간마다 돌길이 나오는데 신발은 트래킹화, 등산화 추천드립니다. 가는길 중간 마다 편의점 나와서 물보충 걱정은 없을듯 하네요. 이쁜 카페도 많아요!!""], [5, '날씨 좋은 날 해변가를 끼고 걷는 4코스 길은 정말 훌륭합니다.'], [4, '제주고사리육개장,\n스테이크 볶음밥\n아주 담백하고 잘 먹었네요.'], [5, ''], [4, '제주도 바닷길을 항상 넘 좋습니다'], [4, ''], [5, '올레길 코스중 가장 길다죠.. 원래는 근처 오름까지 해서 23키로 조금 넘었는데 오름을 오르는 코스를 없애고 단축시켜서 그나마 19키로라고 합니다. 해변의 작은 숲을 통과하면서 마치 비밀의 숲을 지나가는 경험도 합니다. 지도에 중간도장 찍는곳이 해변가로 되어 있는데, 이곳이 아니라 여길 지나쳐서 마을로 들어서면 마을회관이 있고 그 근처 언덕에 고팡 당동산이라는 건물 앞에 중간도장 찍는 곳이 있습니다. 종점에는 올레 안내센터가 있지만 기념품만 판매하며 장시간 트레킹에 지쳐 뭔가 사먹을것을 기대하면 안되고 주변 마트를 이용하시면 됩니다.']]"
올레길 20코스(김녕-하도 올레),,,4.0,https://place.map.kakao.com/17605888#comment,4,"[[4, '김녕 지질트레킹 구간이 걷기가 좀 어려웠어요 (현무암밭) 생각보다 지루한 감이 있지만 좋습니다'], [3, ''], [4, '무방비 상태로 평대7길 20번지 한옥집 앞에 펼쳐진 핑크뮬리의 공격에 속수무책으로 당했다.'], [5, 'a bit more challenging than I first had in mind, you ll be able to see some diverse landscapes, from the seaside to the villages beautiful']]"
올레길 19코스(조천-김녕 올레),,,4.2,https://place.map.kakao.com/14617417#comment,11,"[[5, '걷기 좋아요 예쁜곳 넘치는 코스'], [4, ''], [5, ''], [5, '가볼만한 올레길 19코스입니다.   역방향은 안가봐서 모르지만  정방향으로 가도 다양한 풍경을 선사하는 올레길입니다.'], [3, ''], [5, '역방향으로 걸으면 기가 막힌 장관을 만날 수 있다.'], [4, ''], [4, '풍력단지 숲길이 특히 좋아요.'], [1, ''], [5, ''], [5, '']]"
올레길 9코스(대평-화순 올레),,,3.5,https://place.map.kakao.com/12753461#comment,11,"[[3, ""2021.10.  코스 길이가 짧아 가볍게 나왔다 안내 안된 변경된 코스로 엄청나게 고생... 저질 체력 탓도 한 몫하여 댓가로 발톱이.. ㅜㅜ.  '군산숲길입구' 에서 정상 근처까지 올라 가는 길은 좁고 무성한 숲속으로 이어져 여성분 혼자는 위협을 느낄 수 있으니 참고 하세요. 하지만 정상은 역시 실망을 주지 않습니다 ^^.""], [3, '다른 올레길과는 좀 다른 전체가 산악코스 같습니다.\n역방향으로 시작했는데 가파른오르막과 가파른내리막이 11km내내 펼쳐집니다.'], [3, '난이도 상!!! 코스가 완전 바뀌었어요. 날씨 좋은 날 가시는 거 추천. 군산 정상 뷰가 좋음. 단, 차로 편하게 올라오는 사람들 때문에 약간 현타옴. 네이버 지도에 바뀐 코스 반영되었으나 완벽하지는 않아요. 힘든거에 비해 그렇게 추천하고 싶은 코스는 아니네요. 오솔길이 많아서 여자 혼자 가는 걸 추천하고 싶지는 않아요. 저도 약간 무서웠어요.'], [5, '지도상 경로 수정 요청드립니다.  네이버는 적용되었던데 카카오맵은 아직이네요. \n10월 20일경 경로가 군산오름 경유하여 안덕계곡, 창계천 다리를 지나 화순금모래해수욕장 도착으로 변경되었으며 총 11.8km 입니다. \n군산오름까지 가는동안 오르막의 연속이고 산타듯이 가야해서 다른 올레길 보다 힘들다 보시면되며 오름에서 내려갈때 솔잎이 많아 미끄러우니 주의가 필요합니다.  이후로는 평범한 올레길 입니다.'], [2, '21년11월 현재.\n6km로 나와있는데 절대아님,\n총 20키로 걸었으니 이것저것 빼면 15,16키로는 될듯합니다.\n\n대평포구에서 출발\n사유지 불허가로\n월라봉 전망대,진지동굴 못갑니다.(사진참조)\n\n약천사로 해서 군산오름 올라 돌아와야하는\n결코 쉬운코스는 아닙니다.\n시간 5,6시간으로 충분히 잡고 걸으시길.\n\n비오는 날이라 \n키가 3센치 커졌음\n\n그래도 즐거운 올레길.'], [1, '코스 바뀌었습니다\n역방향으로 걸었고\n작은 동산타고 올라가서 안덕계곡 끼고 걷다가\n군산오름 올라갔다가 내려오는 코스예요 (6키로&rarr;11.4키로)\n군산오름 경사 60도고 올라가는데 진짜 헬입니다 ㅎㅎ\n물론 군산오름에서 송악산과 산방산 같이 볼 수 있는 뷰는 좋습니다 \n마지막에 말 걷던 길은 어르신들 역방향으로 하시면 무릎 나갈 거 같아요 ㅎㅎㅎㅎㅎ\n혹시나 가실거면 정방항으로 진행하시고\n전처럼 짧지만 강한코스 생각하고 가시면 큰코다칩니다'], [3, '짧은거리라고 우습게 봤다가 큰코다칩니다. 다시 가라면 두번 다시 안갈것 같은 코스이고 추천도 안하고 싶습니다.\n1점 줬다가 3점으로 수정합니다. ㅎㅎ '], [5, '짧지만 엄청나게 강한 코스 입니다. 역방향으로 걸었는데 중간 도장찍고 계속 오르막인데.. 정말 힘듭니다.. 하지만 올라가면 월라봉에 사진 스팟도 많고 풍경도 멋져서 힘든건 금방 잊게 만듭니다. 하지만 다시 가라고 하면 못갈것 같습니다~^^ㅋㅋㅋㅋㅋ'], [4, '짧지만 강한 코스입니다.\n동네 뒷산을 등산하는 스타일이라 코스 자체의 난이도는 중급인데 길을 막고있는 소떼에게 비켜달라고 부탁하기, 소똥 피하기 난이도는 상급입니다. 시작점, 종점 모두 공중화장실, 보급은 원활하지만 버스편이 좋지 않습니다. 시작 - 종점 택시비 7200원.'], [5, ''], [4, '']]"
올레길 12코스(무릉-용수 올레),,,4.7,https://place.map.kakao.com/12753460#comment,9,"[[5, '숨은 보석길 12 코스최고'], [5, '생이기정에서 보는 차귀도 뷰는 환상적임. 차귀도를 바라보며 걷는 12코스는 즐거움의 연속임. 강추!!!'], [5, '멀리 차귀도가 보이는 당산봉~생이기정길이 너무 아름다운 올레길 입니다. 당산봉에서 차귀도를 바라보는 일몰은 제주도 일몰중 최고 아름답습니다~ 다만, 무릉외갓집~수월봉까지의 끊임없는 밭길이 굉장히 지루한 코스이기도 합니다. 시간이 되신다면 차귀도포구에서 배타고 차귀도 들어가서 한바퀴 돌고 나오시길 강력히 추천드립니다. 개인적으로 제주도 부속섬중 차귀도가 가장 아름다운것 같습니다.'], [4, ''], [5, '최고예요.돌고래 쇼 등'], [5, '무릉외갓집에서 시작하여 걷다보면\n양배추.무.적채.콜라비 등 푸른색의 검은돌담길이 꽤 인상적이다\n녹남봉에 오르면 정상에 농사를 짖는 귤밭도 보이네요\n옛 초등학교자리를 산경도예가 사용하네요\n수월봉에서 엉알길은 사진에서 보던 그길을 걷는다\n화산재 지층과 화산탄의 층층모습은 유네스코 세계지질공원으로 지정돼있다\n\n당산봉을 오르면서 방향마다 달리보이는 차귀도와 누운섬을 생이기정 바당길까지 걸으면서 얼마나 많은 셔터를 누르게 하는지 잔잔한 옥빛바다를 하염없이 바라봅니다\n용수리포구까지 아름다움이 자꾸 길을 걷다가 쉬게 만드는 길입니다'], [4, '비오는날  피해야할듯요'], [5, '시작점부터 녹남봉~수월봉 까지는 그늘이 없는 평지를 걷습니다.\n수월봉 ~ 종점까지는 말도안되는 멋진 풍경이 펼쳐집니다.\n다른 사람은 7코스를 많이 추천하지만 저는 12코스 중 수월봉 ~ 종점 구간을 추천하겠습니다.\n시작점 ~ 종점 택시비 9600원 나왔습니다.'], [4, '차귀도 유람선 선착장부근 언덕에  한치삼색 김밥 아주맛있네요ᆞ옆에서먹는 해물라면도 먹어보고싶네요ᆞ']]"
올레길 21코스,,,4.8,https://place.map.kakao.com/18502107#comment,5,"[[5, '역방향으로 가다 만난 지미오름은 힘들었지만 정상에서 본 일출봉의 그림은 환상입니다.\n바다만큼 정겨운 밭담길은 고즈넉하고 소박하지만 재밌습니다.'], [5, ''], [5, ''], [4, '다른 코스에 비해 거리가 짦은 대신에 후반부에 지미오름을 올라야 합니다.\n20분 가량을 계속 올라가야해서 정말 힘이 듭니다만 지미봉 정상에 오르면 조망이 굉장히 좋습니다.\n시작점인 해녀박물관은 주차장, 화장실등이 잘 되어있습니다.\n종점부분엔 공중화장실이 없습니다. 1코스쪽으로 걸어나오면 버스정류장이 있습니다.'], [5, '']]"
올레길 14-1코스(저지-서광 올레),,,4.5,https://place.map.kakao.com/12016339#comment,13,"[[5, '중간에 백서향 꽃향기에 취했어요ㅎ'], [4, '비교적 짧은 코스이나 곶자왈과 마을길 오름언덕등 아기자기하고 풍광도 좋아서 가볍게 도전하기 좋습니다.\n역방향으로 출발했는데 공사때문에 입구진입이 조금 어려워요. 22년 2월기준'], [5, '올레길을 항상 혼자 걸어서 완주했습니다. 담에 역방향 도전할건데 이곳은 아카자봉 프로그램 이용할 계획입니다.  남자라도 혼자 걷기 좀 무섭습니다. 멀리서 사람이 오고있다 사람 발소리가 들린다가 아니라 바로 앞에서 쑥 튀어나오는데 기겁했습니다. 숲도 너무 어두컴컴하고 힘듭니다. 같이 다니시길 권합니다.  문도지오름은 올레길에 속해있는 오름 중 최고인것 같습니다.'], [5, ''], [5, '좋아요 역방향이 쉽습니다\n근데 오름에 말이 길을 안비켜줘요 ㅠㅠ 지나갈께요 하니 비켜주더라구요\nㅎㅎ재미있게 걸었습니다'], [5, '중간에 지루한 임도길을 제외하면 참 좋은 코스 같습니다. 중간에 나오는 &quot;문도지오름&quot;은 올라가는게 쉽지만 최고의 풍경을 보여줍니다~ 정방향으로 가시면 저지리부터 문도지오름까지 꽤 긴 구간을 오르막으로 가야해서 조금 힘이 듭니다. 역방향으로 오설록애서 출발해서 저지리에서 마무리하는게 나을듯 싶습니다~'], [2, '약천사에 파킹하고 저녁6시에 잠시 궁금해서 조금만 걸을려고 들어갔어요. 날씨 좋고 낮에는 어떥 몰라도 매우 숲과 자연으로 아름다우나 개 무서워서 후다닥 나왔습니다. 혼자고 처음이라 십분 걷고 돌아오는길도 당황하니 햇갈리더라구요. 혼자는 아닌거 같습니다 인적이 아니고 아예 사람 소리가 없는 밭과 숲이에요. 강아지도 동물소리도 없고 너무 조용합니다 ㅠㅠ 그리도 약천사에서 올레길 들어가려는데 사람들 몇명 나오던데 왠 아저씨가 인사를 해서 더욱 무서움이 커졌어요. 만일 밭에서 만났다면 기절했을듯....'], [4, '14코스부터 시작해서 14-1 종점인 오설록에서 마신 시원한 차 한잔을 잊지 못합니다.'], [5, '모든올레길을 좋아합니다만, 이코스는 울창한 숲이 많고 인적이 드문편입니다. 여자분 혼자하시는 여행은 추천하지않습니다.'], [5, '바다는 안 보이지만 제주의 곶자왈을 가장 잘 느낄 수 있는 올레길이 아닌가 싶습니다. 9km라서 2시간 반~ 3시간이면 걸을 수 있고요. 오설록에서부터 역방향으로 걷는 분들도 계신데 곶자왈은 오설록에 가까운 쪽에 있으니 그쪽만 걸어도 충분히 좋을거 같아요. 곶자왈은 흐린날은 진짜 좀 무서울 수 있으니 맑은 날, 두 사람이 이상이 함께 걷기를 추천합니다. 엄청 험하지 않지만 바닥의 돌을 집중해서 보고 걸어야하는 코스는 맞습니다. 말똥도 조심해야하고요. 아주 훌륭한 길을 소개해줘서 고맙고 선물받은 기분입니다. 강추 합니다. 올레길을 안전하고 즐겁게 걷고난 나에게 오설록 녹차아이스크림을 선물하니 또 좋더라고요. '], [4, '말똥 피하기 난이도가 상급인 코스입니다.\n문도지 오름 출구부터 종점인 오설록 까지 인적이 없는 울창한 숲길을 걷습니다.\n여성 혼자 걷는건 추천하지 않습니다.'], [5, ''], [4, '약간의 말똥 냄새와 분위기에 산티아고가 생각나네요ᆞ\n']]"
올레길 1-1코스(우도-올레),,,4.5,https://place.map.kakao.com/12753592#comment,6,"[[3, ''], [4, '대단하심~^^&hearts;\n'], [5, '8시간을 걸었더니  종아리가 후달달달\n'], [5, '꼭 걸어보세요 진짜 최고'], [5, ''], [5, '솔직히 여기 만만히 볼 곳 아님. 11킬로가 왜 최대 5시간 걸리는 지 순방향으로 우도봉을 오르다 보면 알 수 있음. 오히려 역방향으로 진입해 우도봉을 먼저 오르고 시작하면 걷는 게 더 편할수도. 그래도 올레길 걸음으로써 우도를 속속들이 볼 수 있어 좋은 경험이었다.']]"
올레길 7-1코스(월드컵경기장-서귀포 올레),,,4.8,https://place.map.kakao.com/12753593#comment,8,"[[4, '서귀포에서 멀리 한라산말고 가까이 우뚝솟아있는 고근산을 오르는 코스...우린 시내에서 출발하여 역방향으로 걸었는데 정방향보다는 좀 수월한듯 하다\n날이 비도오고 흐려서 한라산도 서귀포앞바다도 선명하게 보이지 않았지만 멋진 뷰가 있는곳이다...\n엉또폭포로 내려오는길에는 짧아도 꽤 깊고 어두운 숲길도 있다...엉또폭포이후 서귀포터미널까지의 길이 좀 지루하며 아파트단지 들어서면서 부터는 피로도가 많이 올라간다...'], [5, '제 생각엔 여기는 별 3개로 바뀌어야 할거같습니다..\n해발 400m산을 오르고 힘 다 빠지게 만들어놓고 내리막가다가 또 계단지옥,오르막지옥이에요...\n'], [5, '고근산 정상에 올랐을때 뷰가 끝내주더라구요. 오르막은 힘듭니다.'], [5, '초반에 시작부터 엉또폭포 지점 6km정도가 계속 오르막 입니다. 힘드니 참고 하세요~'], [5, ''], [4, '시작점부터 등산하듯 꾸준히 올라갑니다.  고근산부터는 한참 내리막입니다.'], [5, '']]"
올레길 3-B코스(온평-표선 올레),,,4.3,https://place.map.kakao.com/903326529#comment,4,"[[5, ""소요시간:4H20' (쉬는시간 포함)\n오르막 없이 거의 평지라고 보면 됩니다.\n중간에 산길 들어가는거 빼곤 다 해안도로를 걷습니다.\n신풍해안목장은 경치도 좋고 힐링하기 딱 좋습니다\n코스 마지막쯤에 배고픈 다리는 물이 차면 우회 해야합니다.(우회하는길 1.8km 25분소요) 만조를 확인할 방법이 없습니다.(운에 맞겨야 저는 우회 했어요 ㅠㅠ)\n마지막 표선해수욕장 구경도 하고 좋은 코스였습니다.""], [4, '바닷가를 따라 계속 걷기 때문에 그늘이 거의 없습니다.\n풍경이 좋은편이고 군데군데 카페, 음식점이 있어서 보급하기도 좋습니다.\n다만 시작점인 온평포구가 공중화장실, 편의점 등이 없다는게 아쉽습니다.\n표선-온평포구 택시비 1.2만원 정도합니다. 카카오택시 이용하시면 됩니다.'], [4, ''], [4, '바다바람 맞으며 여유롭게 걷기 좋습니다\n위험하지도 힘들지도 않게 걸을수 있습니다\n사진 찍을만한 장소도 많고 카페에 들려 차도 마실수 있고 길가 모둠해물 파는 가게에들려 소주도 한잔 할수 있는 코스 입니다']]"
올레길 18-1코스(추자도-올레),,,3.7,https://place.map.kakao.com/13009955#comment,7,"[[5, '올레길은 쉬엄, 쉬엄인데? 육상경기 하는것도 아니고??\n2박3일정도 추자도 눌러앉았다가 가세요'], [5, '18-1 금일 완주 했습니다. 추자도 일정을 고민을 많이 해서 내용 공유 드리고 싶었습니다. \n 하루에 완주 가능 하다고 생각 합니다. 체력이 된다면이 전제 입니다. 전 올레길 하루에 최대 43km 정도 걸었습니다.  \n시간별로 정리 했습니다. 오르막 내리막 코스 모두 빠른 걸음으로 이동 한 시간 입니다.  \n휴식은 점심 (불고기 버거 세트 : 제주항 롯데리아에서 구매) 15분. 돈대산 정상 5분. 이외는 없습니다. \n\n추자도 일정 짜실때 참고하세요. 여유 있으시면 1박 추천 드립니다.  전 힘들게 걷는갈 좋아 해서.  \n너무 아름 다운섬 추자도입니다. 다음엔 3박 정도 하고 싶습니다. \n\n묵리 교차로 이정표가 보기 난해 합니다. 정방향 분은 처음 교차로 보시면 오른쪽으로 가세요.\n카카오 맵 지도랑 안 맞는 부분이 있습니다. 추자교 넘어 오셔서 언덕으로 올라오심 되요. 우회 인해도 됩니다. \n\n낚시하시는 분들 올레길에서 흡연하지 마세요. '], [4, '정방향만 표시되어있어요...\n산중간(묵리교차로) 표식에서 \n깃발말고 화살표 보고 오른쪽으로 꺽으셔야합니다..\n깃발보고 가시면 길 꼬임..'], [3, '평지를 1시간에 5키로 근처로 하루에 25키로 정도걸을 수 있는 체력을 가지신분 아니면 하루코스로는 힘들지도 모른다는 예상합니다. 시작부터 오르막 내리막의 반복이라 평지보다 속도가 안나옵니다. 올레 13 또는 14와 14-1 코스를  한번에 돌수 있는 분은 당일치기 가능하리라 생각합니다. 추자도는 화산섬이 아니고 일반 섬이라 특별한 특징은 없네요. 시간 여유가 안되시는 분은 코스를 조정하고 당일치기를 추천 합니다. 출발후 묵리슈퍼 전까지 가게가 없으니 물  챙겨서 가세요. '], [3, '배시간의 압박으로 묵리슈퍼 까지만 걷고 버스타고 상추자로 복귀 했어요 당일에 전부는 좀 무리가 있을꺼 같아요 오르막 내리막 반복이라서요\n다들 추자 힘들다고 해서 좀 걱정했는데 아 빡신데 빡신데 하면 좀 내리막이 나오고 그래서 할만 했어요. 추자도는 아름답습니다.근데 배 패스포트 할인 왜 끝난건가요 ㅠ '], [4, ''], [2, '올레길중 이 코스가 가장 고비일겁니다.\n철인급 체력이 아닌 이상 당일치기는 배 시간의 압박 때문에 거의 불가능 하다고 생각됩니다.\n제주도로 가기전 완도-하추자도(배편 3시간 소요) 으로 갔습니다. \n올레길 걷는중 처음으로 완주포기를 결정.. 하추자 - 상추자 코스만 걷고 버스타고 복귀했습니다.']]"
올레길 3-A코스(온평-표선 올레),,,3.8,https://place.map.kakao.com/12753453#comment,5,"[[2, '김영갑갤러리를 제외하면 어떤 특별함도 느낄 수 없는 코스'], [3, '여름에는 비추. \n그늘이 거의  없어요.\n봄 가을 날씨 좋을 때 걸으면 좋을 듯.\n신처목장 지나갑니다.'], [5, ''], [5, ''], [4, '']]"
올레길 10-1코스(가파도 올레),,,5.0,https://place.map.kakao.com/12753433#comment,3,"[[5, '가파도에도 올레길이  있다니ㅡ와우\n배시간때문에자전거로 돌았어요\n자전거5000원대여료\n'], [5, '걸어도 좋고 자전거 타고 좋고 해안도로 따라 섬한퀴 도는데 1~2시간이면 충분했습니다. '], [5, '중간 스탬프 없이 시작점, 종점에만 스탬프가 있습니다.\n거리도 짧고 언덕도 거의 없기 때문에 보너스 코스 정도로 생각하시면 됩니다.']]"
남원큰엉해변,"해수욕장,해변",제주특별자치도 서귀포시 남원읍 태위로 522-17,4.6,https://place.map.kakao.com/2083466041#comment,64,"[[5, '한반도는 들어가서 오른쪽 입니다. (서쪽)\n인디언 바위 주변에 있어요.🙂'], [5, '큰엉해안경승지. 산책로를 걷다 보면 길 양옆 나무 사이로 한반도 형상 나타남. 20m 가까이 되는 해암 기암절벽 이어짐'], [5, ''], [4, '뷰가 좋다'], [5, ''], [5, '지나가다가 우연히 들린 곳인데 너무 멋졌습니다\n바다와 절벽만 보고 숲은 모르고 지나쳐왔네요\n다음에 다시 가보고싶습니다\n아! 절벽 사이사이 잘 보시면 고양이 있어요 야옹'], [1, '20220602'], [5, '저희도 반대로 왔음 ㅋㅋㅋㅋㅋ 아침일찍가야해요'], [5, '꼭 아침일찍가야 사람도 없고 마음껏 찍을 수있어요\n\n그리고 한반도 모양 반대쪽으로 걸어오시는분들은 한반도모양 모르고 가시는분들 많더라고요\n아쉬울따름'], [5, '산책하기 좋고 풍경 멋있어요! 그리고 주차장 근처 무인 귤가게에서 파는 한라봉+천혜향이 꿀맛이에요..'], [5, '사진 잘나오고 이뻐요\n풀냄새도 좋고 바닷바람도 좋습니다'], [4, '한반도 모양의 사진은 워낙 유명하고 그 이외에 핫한 동굴샷 찍으려고 암벽등반하고 옴.ㅋㅋㅋ '], [4, '해안산책길도 좋고 한반도 형상도 신기했어요ㅎㅎ 한반도 형상은 남원큰엉해변 찍고 가서 왼쪽길로 가야 있습니다... '], [2, ''], [5, '풍경이 사진에 안담겨 아쉬울 뿐입니다. 너무 산책하기 좋은 코스.. 노을이 쥐김'], [5, ''], [5, ''], [5, ''], [5, '풍경 멋지고 산책로도 좋아요'], [5, ''], [4, ''], [5, '한반도 모양도 멋지고 해안도 멋져요 다녀오는 것 추천합니다'], [5, '산책하기좋다 .해안이보이고 30분~정도 산책코스'], [3, ''], [5, '개인적으로 한반도 보다 해안길이 더 좋았음'], [5, '해식동굴 굳!'], [5, '좋아요 한반도 보고왔는데 각도 잘맞춰야해요 ㅋㅋㅋ \n길이 좀 좁은감이 있어서 마주오는사람이 있으면 한줄기차로 다녀야해요 \n바다도 엄청 푸르고 너무 좋아요 '], [4, '산책로 따라 걷다가 한반도 지형을 찾아보는 재미! 해질녘 무렵도 좋으네요'], [4, '멋있어요. \n태웃개 방향으로 \n현무암 암벽 조심조심 잠시 앉아서 파도멍 '], [5, ''], [5, ''], [5, '탐험하는 기분이 들어서 걷는 재미가 있네요.'], [5, ''], [5, ''], [5, ''], [5, '최고에요^^ 넘 이뻐요'], [5, ''], [5, '해질녘에 한반도 너무 멋지네요 사람들 줄서서 기다림'], [5, ''], [5, '산책로 잘되어있고 경관이 진짜 좋아요~!'], [5, ''], [5, '너무예뻐요'], [5, ''], [5, ''], [5, '걷기좋음'], [4, '계속걷다보면 한반도라고 적힌 설명표지가 있어요~~ 그냥쭉걸으심나와요\n생각보다 좋았어여'], [5, '산책로 걸으며 바다보는 재미가 쏠쏠 \n가슴이 탁 트이는 느낌입니다'], [5, '최고예요'], [5, '경치 크으읏!!!엄지 척!!!!!!!'], [5, '바다경치도 이뿌고 인생샷 건지기도 좋아용~\n시원하고 바람도 잘 불어요 재방문 하고 싶어요'], [3, '이게뭐야!!!! 진짜 얼핏봐야 한반도 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아하하하핰ㅋㅋㅋㅋㅋㅋㅋ 금호리조트 있는데 맞구요 가다보면 건물하나 있어요 그쪽으로 가야되요 오른쪽으로 가는거 아니에요 그쪽으로 가면 5분안에 찾을수 있어요!! 근데 아 이거 흠.. 나무가 잘못잘린거 같은데.. 아.. 한반도 맞나 아..'], [5, '한반도 80점. 바다경치 1000점.\n\n방문한날이 강풍주의보+파고 7~8 이었음. 절벽에 부딪히는 파도가 예술임. \n한반도는 뭔가 생각보다 부정확하고 사람이 많은 좁은 길에 양방향으로 사람이 왔다갔다해서 사진 찍기 어려운거같다. \n'], [5, '너무 예쁜 곳입니다. 산책하기도 좋고 바다가 탁 트여서 진짜 예뻐요! 전 한반도 보러 간건데 눈으로 보니 더 신기했습니다:) '], [3, '그냥저냥'], [4, '조용하고 한번 산책하기좋아요 근처에 괜찮은 카페도 있어서 같이 들러서 가면좋을듯'], [3, '그냥 뭐'], [4, '한반도 길 나무 잘못 다듬었나요? ㅠㅠ 찌그러진 한반도를 만나고 왔습니다. 산책하기 좋아요'], [5, '예쁜데 사람이 없는 게 신기해요. 산책하기 정말 좋아요. '], [4, ''], [5, '돌고래를 봤어요'], [4, '한적하고 여유롭게 해안 산책하기 좋아요 '], [5, '산책로도 좋고 경관도 괜찮네요'], [5, '해안 산책로 2.2키로 산책로 입구에 나무가 만들어낸 한반도 금호리조트 산책로에서 시작~^^']]"
