place,address,Latitude,Longitude
제주올레돔펜션,제주특별자치도 서귀포시 성산읍 온평포구로54번길 54,33.3985583,126.8986343
디오션힐,제주특별자치도 서귀포시 안덕면 사계북로 208,33.2355381,126.2966466
뷰티플하우스,제주특별자치도 서귀포시 이어도로253번길 2,33.2437471,126.4467566
나디아펜션,제주특별자치도 제주시 애월읍 애원로 74,33.4431304,126.3385993
건축학개론펜션,제주특별자치도 서귀포시 성산읍 신풍하동로 224-33,33.3617848,126.8477299
W오션펜션,제주특별자치도 서귀포시 대포로 32-4,33.2464178,126.4308947
제주솔한옥펜션,제주특별자치도 제주시 애월읍 천덕로 399-92,33.4235532,126.341484
마녀의언덕,제주특별자치도 서귀포시 예래해안로 203-1,33.2432264,126.3876102
브라운캐빈,제주특별자치도 제주시 애월읍 소길남길 190-40,33.4169117,126.3756972
솔펜션,제주특별자치도 제주시 구좌읍 해맞이해안로 2478,33.5291668,126.8538817
해바라기펜션,제주특별자치도 서귀포시 표선면 일주동로6285번길 13-12,33.3056563,126.8003194
더비비스제주,제주특별자치도 서귀포시 이어도로 760,33.240469,126.493008
애월바다향기펜션,제주특별자치도 제주시 애월읍 일주서로 6847,33.466277,126.3511114
보우힐리조트&펜션,제주특별자치도 서귀포시 대포연대로 50,33.2412852,126.4299298
달토끼펜션,제주특별자치도 제주시 구좌읍 세평항로 45-11,33.5273357,126.8550887
감귤향기힐링파크,제주특별자치도 제주시 한경면 두조로 307,33.3430426,126.2096635
펜션연리,제주특별자치도 서귀포시 논짓물로48번길 3,33.2404109,126.3863939
아모르하우스,제주특별자치도 제주시 구좌읍 해맞이해안로 2060-18,33.5291668,126.8538817
제이앤클로이,제주특별자치도 서귀포시 대정읍 무릉중앙로 203,33.2694453,126.1994878
중문통나무펜션&리조트,제주특별자치도 서귀포시 중산간서로594번길 7-8,33.2633327,126.4510473
게우지코지펜션,제주특별자치도 서귀포시 보목포로 177,33.2421595,126.6100897
마린포트리조트,제주특별자치도 서귀포시 이어도로 744,33.240469,126.493008
지미안펜션,제주특별자치도 제주시 구좌읍 종달로1길 91-22,33.4958871,126.9055364
제주아비앙또,제주특별자치도 서귀포시 성산읍 병문로 130,33.4592762,126.9012432
제주파도소리펜션,제주특별자치도 제주시 구좌읍 해맞이해안로 1950,33.5291668,126.8538817
제주팜파스펜션,제주특별자치도 제주시 조천읍 교래1길 41-12,33.4361058,126.6739309
푸르다오션펜션,제주특별자치도 제주시 한림읍 월령3길 39-5,33.379157,126.2168274
낭만제주펜션,제주특별자치도 제주시 도두5길 23,33.5047017,126.4723574
돈내코펜션,제주특별자치도 서귀포시 돈내코로67번길 30,33.2961745,126.5872574
한담풍경하우스,제주특별자치도 제주시 애월읍 애월로 6,33.4630969,126.3173357
로그밸리펜션,제주특별자치도 제주시 애월읍 소길남길 190-19,33.4169117,126.3756972
함덕서우재,제주특별자치도 제주시 조천읍 평사길 19,33.5437998,126.6739948
쉬멍놀멍,제주특별자치도 제주시 한림읍 협재2길 30,33.3925015,126.2428009
북촌플레이스,제주특별자치도 제주시 조천읍 일주동로 1437,33.5393114,126.6638893
해와돌바라기 펜션,제주특별자치도 서귀포시 쇠소깍로 209,33.254188,126.6213171
이루다펜션,제주특별자치도 서귀포시 대정읍 평화로 225,33.2611736,126.2910361
스타하우스,제주특별자치도 제주시 애월읍 하광로 540-66,33.4411527,126.4288763
큰엉해올레펜션,제주특별자치도 서귀포시 남원읍 태위로510번길 31-8,33.2720576,126.7001146
오션하우스,제주특별자치도 서귀포시 안덕면 사계남로216번길 42,33.2347618,126.3100431
쥬디스펜션,제주특별자치도 제주시 현사안길 40,33.4965477,126.4507695
고내1101,제주특별자치도 제주시 애월읍 애월해안로 246,33.4782235,126.3665625
제주다모르,제주특별자치도 서귀포시 성산읍 오조로 149-33,33.4648822,126.910567
솔라시도펜션,제주특별자치도 서귀포시 막숙포로 83,33.2343512,126.5134198
화이트캐슬펜션,제주특별자치도 서귀포시 이어도로 1060,33.2456917,126.5241798
성산해맞이펜션,제주특별자치도 서귀포시 성산읍 한도로242번길 10-9,33.4662562,126.9322212
월령코지펜션,제주특별자치도 제주시 한림읍 월령3길 39-22,33.380458,126.2155168
뽀요요펜션카페,제주특별자치도 제주시 우도면 우도해안길 128,33.4942494,126.9467981
올레하우스펜션 본관,제주특별자치도 서귀포시 안덕면 사계북로41번길 188-14,33.2450192,126.2983614
제주펜션오다,제주특별자치도 제주시 서해안로 452,33.51774,126.4878545
해모랏펜션,제주특별자치도 서귀포시 성산읍 환해장성로 803,33.4121987,126.9047711
더썸펜션,제주특별자치도 서귀포시 성산읍 난고로42번길 110,33.4433216,126.9065691
늘바다통나무펜션,제주특별자치도 서귀포시 안덕면 대평로 38,33.237247,126.3636731
646미터퍼세크,"제주특별자치도 제주시 한경면 일주서로 4469 1,2,3층",33.3414039,126.1898997
노인과바다펜션,제주특별자치도 서귀포시 남원읍 남태해안로 11-12,33.275126,126.7100827
조이랜드,제주특별자치도 제주시 애월읍 애원로 116-5,33.4547384,126.3251781
씨에나펜션,제주특별자치도 서귀포시 예래로 267,33.2421162,126.3858015
달빛바다펜션,제주특별자치도 제주시 어영길 64-12,33.5182347,126.4960844
보름펜션,제주특별자치도 서귀포시 대정읍 상모와우로 64-8,33.2232473,126.2746649
귤한가,제주특별자치도 제주시 한림읍 명월성로 234-1,33.3768233,126.2607583
라비아펜션,제주특별자치도 서귀포시 일주서로43번길 8-2,33.2514296,126.5041685
제주삼다호스텔펜션,제주특별자치도 제주시 서해안로 456-6,33.5179776,126.488268
제주올레로,제주특별자치도 제주시 일주서로 7335-1,33.4937504,126.4300165
플라이진하우스,제주특별자치도 제주시 구좌읍 김녕항1길 22,33.5571253,126.7452787
해변산책,제주특별자치도 제주시 애월읍 곽지9길 7,33.4519929,126.308092
바다풍경펜션,제주특별자치도 제주시 애월읍 애월해안로 923,33.4839152,126.3939136
바다그리기,제주특별자치도 제주시 한림읍 옹포2길 16,33.399358,126.2500953
룸엣155,제주특별자치도 서귀포시 남원읍 태신해안로 245-8,33.3005878,126.7674646
바닷가하우스펜션,제주특별자치도 서귀포시 대정읍 형제해안로 254,33.2122165,126.2921599
타워펜션,제주특별자치도 제주시 용두암길 2,33.5145621,126.5109318
그랑빌펜션,제주특별자치도 서귀포시 중문관광로 17,33.25639,126.4151672
밧돌펜션하우스,제주특별자치도 제주시 구좌읍 비자림로 1771,33.467852,126.7724183
제주행복스케치펜션,제주특별자치도 서귀포시 예래로68번길 44-31,33.2587944,126.4014961
성산우리집펜션,제주특별자치도 서귀포시 성산읍 한도로255번길 9,33.467061,126.9350063
제주그린나래,제주특별자치도 서귀포시 성산읍 서성일로 615,33.4278422,126.8508998
웨스티하우스,제주특별자치도 서귀포시 안덕면 일주서로1488번길 9,33.260905,126.3568076
소담펜션,제주특별자치도 서귀포시 막숙포로 146,33.2359288,126.513206
두리안펜션,제주특별자치도 서귀포시 남원읍 태위로 551-3,33.2759215,126.7057667
제주애월풀빌라,제주특별자치도 제주시 애월읍 중산간서로 5409 1층,33.4470046,126.3747347
서문레지던스,제주특별자치도 제주시 서문로4길 16-8,33.5104636,126.5175467
애월해안누리펜션,제주특별자치도 제주시 애월읍 애월해안로 298 B동,33.4704594,126.3416719
별빛두방울펜션,제주특별자치도 제주시 한림읍 협재10길 33-6,33.3983225,126.2470561
반하크라펜션,제주특별자치도 제주시 명림로 61,33.4629574,126.6161368
캠프해리,제주특별자치도 제주시 구좌읍 세송로 623-1,33.4998219,126.8364269
오렌지슈가펜션,제주특별자치도 제주시 애월읍 신상로 258,33.4494851,126.366594
삼일삼오,제주특별자치도 제주시 구좌읍 해맞이해안로 1542-4,33.5291668,126.8538817
자멍펜션,제주특별자치도 제주시 구좌읍 해맞이해안로 2286-2,33.5291668,126.8538817
루나마르풀리조트,제주특별자치도 제주시 구좌읍 월정1길 34,33.5562274,126.793166
보롬코지펜션,제주특별자치도 제주시 구좌읍 해맞이해안로 402,33.5291668,126.8538817
소울펜션,제주특별자치도 서귀포시 예래로 210-6,33.2452714,126.3912767
풀스토리풀빌라,제주특별자치도 제주시 구좌읍 월정중길 12,33.558165,126.7931872
벨루가,제주특별자치도 서귀포시 대정읍 영락하동로85번길 41-1,33.2520487,126.2025572
허브인휴양펜션,제주특별자치도 제주시 한림읍 귀덕6길 92-17,33.4356437,126.2902931
씨에코비치,제주특별자치도 제주시 조천읍 신흥관전길 89-5,33.5481907,126.6472622
제주다온재,제주특별자치도 서귀포시 성산읍 산성효자로114번길 125-10,33.4521356,126.9044579
세도나중문풀빌라,제주특별자치도 서귀포시 색달중앙로121번길 77,33.2647931,126.4082394
대정펜션,제주특별자치도 서귀포시 대정읍 하모백사로 29,33.2146551,126.2592212
고스트하우스,제주특별자치도 제주시 애월읍 부룡수길 35-12,33.4749472,126.3553798
서귀포귤림성,제주특별자치도 서귀포시 일주동로 8941,33.2504829,126.5367012
금단영펜션,제주특별자치도 제주시 한경면 일주서로 4466,33.3414039,126.1898997
섯동네펜션,제주특별자치도 제주시 구좌읍 월정중길 55,33.558165,126.7931872
팜스빌리지,제주특별자치도 제주시 한림읍 귀덕7길 17 1~3층,33.4430396,126.2848544
우도피아펜션,제주특별자치도 제주시 우도면 영일진사길 51-40,33.5063957,126.9604218
제주빌레성통나무휴양펜션,제주특별자치도 서귀포시 성산읍 온평포구로 42,33.4016122,126.8994391
스테이빌펜션,제주특별자치도 서귀포시 태평로92번길 22,33.2419086,126.5321557
산방산에펜션,제주특별자치도 서귀포시 안덕면 사계북로41번길 151,33.2463108,126.2970216
초록마을펜션,제주특별자치도 제주시 조천읍 와흘로 372,33.4731044,126.6449005
바다아리,제주특별자치도 제주시 한림읍 한림로 361,33.3953897,126.2422086
카스빌리지,제주특별자치도 제주시 한림읍 협재남2길 105-24,33.3781756,126.2447681
제주가좋아서,제주특별자치도 제주시 구좌읍 비자림로 1569,33.467852,126.7724183
제니빌펜션,제주특별자치도 서귀포시 남원읍 태위로 604-15,33.2764638,126.7124943
스테리나잇제주펜션,제주특별자치도 제주시 애월읍 애월로 37,33.4630969,126.3173357
선양빌리지돔,제주특별자치도 제주시 조천읍 와흘로 350,33.4745476,126.6437279
미소가펜션,제주특별자치도 서귀포시 남원읍 태위로44번길 2-1,33.2738854,126.6532488
다몰펜션,제주특별자치도 제주시 조천읍 함덕27길 32-8,33.5420322,126.6726878
블루마운틴커피랜드&리조트,제주특별자치도 서귀포시 성산읍 중산간동로 4255,33.4119114,126.8416603
키아오라리조트,제주특별자치도 서귀포시 성산읍 난고로42번길 3,33.4342204,126.9050229
비치펜션,제주특별자치도 제주시 애월읍 애월해안로 384-12,33.471894,126.3495201
레드클레이펜션,제주특별자치도 제주시 애월읍 신상로 266,33.4561281,126.3655302
엔게디하우스,제주특별자치도 제주시 한림읍 협재3길 9,33.3983745,126.2444051
금오름가는길,제주특별자치도 제주시 한림읍 한창로 1244-9,33.3497668,126.3055719
돌담에꽃머무는집,제주특별자치도 서귀포시 안덕면 대평로 46,33.237762,126.362801
제주혼디펜션,제주특별자치도 제주시 애월읍 신엄안3길 20,33.4742823,126.3646948
성산아침노을펜션,제주특별자치도 서귀포시 성산읍 한도로255번길 14-1,33.4667192,126.9350943
산방산탄산온천펜션,제주특별자치도 서귀포시 안덕면 사계북로41번길 192,33.2481936,126.2989561
랑데뷰펜션,제주특별자치도 제주시 애월읍 애월해안로 470,33.4774578,126.3547689
바다랑파도랑펜션,제주특별자치도 서귀포시 남원읍 태위로 594-10,33.280681,126.707391
위미향펜션,제주특별자치도 서귀포시 남원읍 위미중앙로246번길 10,33.2718048,126.6693167
귤낭하우스,제주특별자치도 서귀포시 이어도로 1028-12 D동,33.2433387,126.5219919
코이노니아펜션,제주특별자치도 제주시 한림읍 금능6길 19,33.3886234,126.2312724
서귀포 탐라도다펜션,제주특별자치도 서귀포시 안덕면 신화역사로682번길 17,33.3066927,126.3380858
여누스테이,제주특별자치도 제주시 조천읍 남조로 1842 1~3층,33.4845921,126.6554822
로그맨하우스,제주특별자치도 제주시 애월읍 소길남길 179,33.4192072,126.3757791
제주무지개하우스,제주특별자치도 제주시 조천읍 평사길 8-6,33.5432186,126.6731025
비울채울펜션,제주특별자치도 서귀포시 검은여로130번길 73,33.2493403,126.5895826
유명펜션,제주특별자치도 서귀포시 표선면 일주동로 5756-39,33.3375159,126.8357825
푸르미르,제주특별자치도 서귀포시 성산읍 한도로 207,33.467855,126.9239401
풀스테이바르,제주특별자치도 제주시 구좌읍 해맞이해안로 1248,33.5291668,126.8538817
커먼스테이,제주특별자치도 서귀포시 안덕면 대평로 21,33.2363801,126.3646237
누가빌리지펜션,제주특별자치도 서귀포시 산록남로 2704,33.2967775,126.5733036
뜨레피아펜션,제주특별자치도 서귀포시 월평하원로 111,33.2493289,126.4589332
CS빌리지,제주특별자치도 제주시 애월읍 애월해안로 532-7,33.4784515,126.3603637
소풍이야기펜션,제주특별자치도 제주시 애월읍 애월해안로 832,33.4782235,126.3665625
스테이아하,제주특별자치도 제주시 한림읍 옹포남2길 43,33.400389,126.2552591
비자림힐링펜션,제주특별자치도 제주시 구좌읍 다랑쉬북로 68-35,33.4845806,126.8321006
젠틀리조트,제주특별자치도 제주시 한경면 일주서로 4010-2,33.3414039,126.1898997
파라펜션,제주특별자치도 제주시 애월읍 애월해안로 748,33.4782235,126.3665625
춤추는달,제주특별자치도 서귀포시 중문상로 230-6,33.2678259,126.4312514
설렘펜션,제주특별자치도 제주시 애월읍 곽지9길 9,33.4516873,126.3076611
포에마,제주특별자치도 제주시 한림읍 명월로 13,33.3805815,126.2726896
중문올레펜션,제주특별자치도 서귀포시 안덕면 한밭로 61,33.2471067,126.354249
오션베스트빌,제주특별자치도 제주시 조천읍 조함해안로 221,33.5530886,126.6447555
곶자왈거문오름펜션,제주특별자치도 제주시 조천읍 선교로 371-10,33.472431,126.7090194
예뜰,제주특별자치도 서귀포시 남원읍 하례로 379,33.28072,126.6217264
시재시재,제주특별자치도 제주시 한경면 조수2길 25,33.3324683,126.2311173
수펜션,제주특별자치도 서귀포시 안덕면 소기왓로 81-19,33.2415837,126.3680084
제주힐링리조트,제주특별자치도 제주시 한림읍 금악서길 11,33.362018,126.292781
제주삼양2022펜션,제주특별자치도 제주시 설촌로 13,33.5221806,126.5816862
해미안,제주특별자치도 제주시 일주서로 7353,33.4938008,126.4322214
비자림리조트,제주특별자치도 제주시 구좌읍 충렬로 141-1,33.5108743,126.8475292
유러하우스펜션,제주특별자치도 서귀포시 막숙포로 136,33.2318082,126.50878
추자도에코하우스펜션,제주특별자치도 제주시 추자면 추자로 657,33.9530197,126.3158619
앙크레펜션,제주특별자치도 서귀포시 법환로58번길 39,33.2420512,126.5099011
리조트 산수휴,제주특별자치도 제주시 1100로 3049,33.4561511,126.48637
달비치펜션,제주특별자치도 제주시 구좌읍 해맞이해안로 474,33.5291668,126.8538817
써니펜션,제주특별자치도 제주시 구좌읍 해맞이해안로 2228,33.5291668,126.8538817
오름풍경펜션,제주특별자치도 서귀포시 안덕면 일주서로 1438,33.2562006,126.3351463
하얀언덕,제주특별자치도 서귀포시 표선면 민속해안로 351,33.3114774,126.8340326
스테이산타루치아,제주특별자치도 제주시 구좌읍 해맞이해안로 586,33.5291668,126.8538817
하얀별펜션,제주특별자치도 제주시 애월읍 일주서로 6845,33.466277,126.3511114
해마지펜션,제주특별자치도 서귀포시 성산읍 일주동로 5431,33.416346,126.889907
해뜨는집펜션,제주특별자치도 서귀포시 성산읍 한도로 137,33.4691031,126.9225826
하늘타리펜션,제주특별자치도 제주시 연대마을길 59,33.4938535,126.4245732
마가렛펜션,제주특별자치도 서귀포시 예래로68번길 11-16,33.2555451,126.3978574
제주늘보의오후,제주특별자치도 제주시 한경면 한경해안로 176,33.3328723,126.1697983
외돌개나라펜션,제주특별자치도 서귀포시 남성로 122,33.2420328,126.5533987
바위섬펜션,제주특별자치도 제주시 용담로7길 24,33.5145611,126.5106982
지금여기에,제주특별자치도 제주시 한림읍 금능길 79,33.3881374,126.2294884
메이플해피하우스,제주특별자치도 제주시 한림읍 명월로 108,33.383937,126.2675522
타이스토리,제주특별자치도 서귀포시 표선면 서성일로 118-32,33.3972155,126.8076727
포시즌펜션,제주특별자치도 서귀포시 칠십리로285번길 3,33.2486038,126.5835608
빨강궁전,제주특별자치도 제주시 애월읍 고내봉길 42-9,33.4593876,126.335282
동백바다펜션,제주특별자치도 서귀포시 남원읍 태위로360번길 46,33.2723813,126.6840879
바다야펜션,제주특별자치도 제주시 조천읍 조함해안로 478,33.5440366,126.6537771
제주클레르드륀펜션,제주특별자치도 제주시 애월읍 고내로11길 14,33.4663773,126.3397023
뜨리바다펜션,제주특별자치도 서귀포시 남원읍 태위로510번길 31-16,33.2715279,126.6997188
제주바다마루펜션,제주특별자치도 서귀포시 표선면 표선백사로60번길 70,33.3199491,126.8355481
제주바당뜰펜션,제주특별자치도 서귀포시 안덕면 난드르로 49-39,33.2329435,126.3646105
귤하우스펜션,제주특별자치도 서귀포시 남원읍 남한로 79-11,33.2854493,126.7135325
제주마중,제주특별자치도 제주시 한림읍 금능9길 10-1,33.3892795,126.2303746
길라임펜션,제주특별자치도 제주시 도두봉6길 27,33.5082095,126.4723209
해가빛,제주특별자치도 제주시 한림읍 금능길 89,33.3891823,126.2325378
저바다에누워펜션,제주특별자치도 제주시 한경면 판조로 3-5,33.351183,126.216621
비에노즈,제주특별자치도 제주시 한림읍 한림해안로 674,33.4257892,126.2673117
고래의꿈펜션,제주특별자치도 서귀포시 성산읍 독자봉로24번길 84,33.3859987,126.8741997
마니주펜션,제주특별자치도 제주시 서해안로 248,33.5089545,126.4722988
제주독채올레하우스,제주특별자치도 제주시 구좌읍 덕행로 450-23,33.5130041,126.7788515
스테이헤이븐 펜션,제주특별자치도 제주시 애월읍 애월로 11,33.4600513,126.3113009
월정씨하루펜션,제주특별자치도 제주시 구좌읍 월정중길 19-7,33.558165,126.7931872
팀버하우스,제주특별자치도 제주시 애월읍 곽지7길 11,33.4511822,126.3078397
바다의향기,제주특별자치도 서귀포시 대정읍 송악관광로177번길 254-6,33.2130528,126.292268
공하우스,제주특별자치도 제주시 애월읍 고내3길 20,33.4641827,126.3361085
드림인제주,제주특별자치도 서귀포시 성산읍 서성일로747번길 5-8,33.4377961,126.8628112
쉼표펜션,"제주특별자치도 제주시 서해안로 504 2,3층",33.5194453,126.493001
귤중옥펜션,제주특별자치도 서귀포시 안덕면 덕수서로163번길 34,33.2652961,126.3022586
썬빌리지,제주특별자치도 서귀포시 예래해안로 195-8 4동,33.2432264,126.3876102
서귀포통나무집,제주특별자치도 서귀포시 칠십리로503번길 1,33.2423359,126.6042263
바그다드하우스 인디언키친,제주특별자치도 제주시 애월읍 애원로 191,33.4431304,126.3385993
더프라이빗,제주특별자치도 제주시 한경면 신창상동길 20-1,33.3498605,126.1879104
로맨스파파,제주특별자치도 제주시 한경면 한경해안로 474-20,33.3328723,126.1697983
제주스테이대흘,제주특별자치도 제주시 조천읍 곱은달서길 60-24,33.5053556,126.6644401
월정힐펜션,제주특별자치도 제주시 구좌읍 월정중길 19-9,33.558165,126.7931872
동백동산,제주특별자치도 제주시 조천읍 북흘로 378,33.534457,126.7004904
풍향빌리지,제주특별자치도 서귀포시 이어도로 770,33.2360566,126.4975457
까사델마마223,제주특별자치도 제주시 조천읍 신촌서5길 99-1,33.5354905,126.6151871
선스토리,제주특별자치도 서귀포시 표선면 표선백사로60번길 72,33.3199491,126.8355481
소곤닥하우스,제주특별자치도 제주시 조천읍 신북로 497,33.5428478,126.6633545
굿데이펜션,제주특별자치도 서귀포시 남성로115번길 2,33.2424538,126.5526182
몽돌리조트,제주특별자치도 제주시 주르레길 23,33.4996213,126.5311884
제주와요펜션,제주특별자치도 제주시 조천읍 조천남4길 4,33.5329839,126.6386315
제주휴펜션,제주특별자치도 서귀포시 구산봉로21번길 62,33.2538767,126.453503
제주프랜,제주특별자치도 제주시 한림읍 일주서로 5292,33.4095489,126.2638736
틸다하우스,제주특별자치도 제주시 한경면 중산간서로 3367-1,33.3107701,126.2381055
해비치풍경,제주특별자치도 서귀포시 표선면 가시로 134,33.3456001,126.7895359
더스테어,제주특별자치도 제주시 구좌읍 평대7길 16-1,33.5294376,126.8436626
낙원비치하우스,제주특별자치도 제주시 한북로 157-1,33.4636568,126.5332292
가산토방,제주특별자치도 서귀포시 인정오름로86번길 3,33.287717,126.5776882
춘자네펜션,제주특별자치도 서귀포시 안덕면 서광동로 77,33.2933045,126.3305324
제주파인비치펜션,제주특별자치도 서귀포시 남원읍 태위로 976-10 나동,33.2875595,126.7489917
멀왓스테이,제주특별자치도 제주시 한림읍 중산간서로 5102,33.3849521,126.2849685
산방산에머물다,제주특별자치도 서귀포시 안덕면 사계로114번길 53-5,33.2437465,126.3042545
더라온,제주특별자치도 서귀포시 표선면 번영로 2587-43,33.4045946,126.7861248
마로펜션,제주특별자치도 제주시 한림읍 한림로 414-2,33.3983045,126.2462976
빌라메르시,제주특별자치도 서귀포시 안덕면 소기왓로 81-22,33.2415837,126.3680084
호텔창고펜션,제주특별자치도 서귀포시 남원읍 하례망장포로 37,33.261183,126.6381883
마눌펜션,제주특별자치도 제주시 애월읍 고내봉서2길 73,33.4507407,126.335804
제주펜션매듭,제주특별자치도 제주시 서해안로 502 1층,33.5194025,126.4927413
코삿펜션,제주특별자치도 제주시 애월읍 구엄동3길 85,33.4792685,126.3810461
절물길펜션,제주특별자치도 제주시 명림로 10-1,33.4629574,126.6161368
머무르다,제주특별자치도 제주시 애월읍 금성1길 29-1,33.4469267,126.2998881
하원가,제주특별자치도 서귀포시 이어도로 278,33.240469,126.493008
밸리통나무빌리지,제주특별자치도 서귀포시 남원읍 하례로 292,33.2732006,126.6232058
제주스카이라인 휴양펜션,제주특별자치도 제주시 주르레남길 19,33.4493335,126.4805239
킹스통나무펜션,제주특별자치도 제주시 애월읍 도치돌길 283,33.4104327,126.3648229
한라하이츠,제주특별자치도 서귀포시 고근산로202번길 94,33.2686727,126.5182746
포에타펜션,제주특별자치도 서귀포시 안덕면 신화역사로 713,33.3066927,126.3380858
아망뜨펜션,제주특별자치도 서귀포시 표선면 민속해안로 11,33.3060146,126.8063255
코롱코롱,제주특별자치도 서귀포시 대정읍 노을해안로 216-6,33.2568116,126.1997011
완이클라쓰펜션,제주특별자치도 제주시 애월읍 곽지8길 1 1층,33.4497164,126.3090783
스테이반하나 애견동반펜션,제주특별자치도 서귀포시 남원읍 태신해안로 129,33.2921594,126.7624803
소못소랑,제주특별자치도 제주시 한림읍 금능길 81-2,33.3893668,126.2320719
에퀴녹스 협재,제주특별자치도 제주시 한림읍 협재로 210-55,33.3790957,126.2494332
비엔토펜션,제주특별자치도 제주시 애월읍 금성5길 24,33.4468345,126.3026978
제주올레프로방스,제주특별자치도 제주시 애월읍 광령평화2길 170-13,33.4312844,126.4308885
쌩텀펜션,제주특별자치도 제주시 애월읍 광령평화2길 116-31,33.4346171,126.4329974
섬타임즈제주펜션,제주특별자치도 제주시 연대마을길 66-1,33.4932872,126.4232868
제주에서돌고래를만난다면펜션,제주특별자치도 제주시 구좌읍 해맞이해안로 1566,33.5291668,126.8538817
제주 그린팜파스펜션,제주특별자치도 서귀포시 인정오름로 97,33.2865954,126.5763442
아리아펜션,제주특별자치도 서귀포시 남원읍 태위로 594-2,33.280681,126.707391
부띠끄풀빌라 나미브,제주특별자치도 제주시 한경면 판포4길 41-41,33.3650791,126.2032852
모이라펜션,제주특별자치도 서귀포시 516로 296,33.3384938,126.61069
해비치하우스,제주특별자치도 서귀포시 표선면 민속해안로 347,33.3112016,126.8335638
스테이달꿈 오션뷰펜션,제주특별자치도 제주시 서해안로 468-4,33.518535,126.489466
월정리 사남매하우스,제주특별자치도 제주시 구좌읍 행원로 20-15,33.5499726,126.7986861
다래산장펜션,제주특별자치도 제주시 애월읍 납읍로10길 49-32,33.430589,126.3479122
야자수풀빌라펜션,제주특별자치도 서귀포시 표선면 일주동로5661번길 33,33.3366218,126.845464
더빌라스오션,제주특별자치도 서귀포시 남원읍 태신해안로 271,33.2969817,126.763215
바당정원,제주특별자치도 제주시 한경면 판조로 23,33.351183,126.216621
투데이제주펜션,제주특별자치도 서귀포시 예래로 267-2,33.2423033,126.3859064
아라파니펜션,제주특별자치도 제주시 구좌읍 월정5길 18-16,33.5532554,126.7968391
보메와산독채펜션,제주특별자치도 제주시 조천읍 미래로 53,33.4636331,126.6780733
