place,address,Latitude,Longitude
진모텔,제주특별자치도 서귀포시 중앙로47번길 7-1,33.2485234,126.560774
풀하우스호텔,제주특별자치도 제주시 서광로25길 4,33.5003275,126.5242881
초이호스텔제주,제주특별자치도 서귀포시 태평로335번길 11-1,33.246995,126.5585844
남산모텔,제주특별자치도 제주시 서광로2길 5-6,33.499347,126.5136082
타기모텔,제주특별자치도 제주시 중앙로5길 12,33.515181,126.5259712
호텔버킹검,제주특별자치도 제주시 삼무로9길 39,33.4901971,126.4948013
호호네미니호텔,제주특별자치도 제주시 중앙로2길 11,33.5166608,126.5236503
찰리호텔,제주특별자치도 제주시 서사로 128,33.5009447,126.5196492
기린모텔,제주특별자치도 제주시 산지로 1-4,33.5162077,126.5310362
휴모텔,제주특별자치도 제주시 서광로25길 8,33.5006331,126.5242066
이아호텔,제주특별자치도 서귀포시 중정로 36,33.2473206,126.5603045
호텔더레드,제주특별자치도 제주시 동광로6길 10,33.5010293,126.5319039
벨라유나,제주특별자치도 제주시 조천읍 신북로 621,33.5404303,126.6758249
소담여관,제주특별자치도 제주시 한림읍 한림로19길 7,33.4170974,126.2640773
호텔더단잠,제주특별자치도 제주시 은남3길 46,33.4875307,126.4911321
스타성모텔,제주특별자치도 서귀포시 중앙로71번길 15-4,33.2502396,126.5597995
한라모텔,제주특별자치도 제주시 한림읍 한림로3길 10-9,33.4138257,126.260539
글로벌모텔,제주특별자치도 제주시 중앙로1길 14-1,33.5161465,126.5262626
호텔모닝캄,제주특별자치도 제주시 원노형2길 21,33.4843849,126.4812215
휴 무인텔,제주특별자치도 제주시 애월읍 평화로 2519,33.4099645,126.3988615
사쿠라호텔,제주특별자치도 제주시 원노형6길 18,33.4846325,126.4827353
서사라호텔,제주특별자치도 제주시 서사로 99,33.5034493,126.5201759
록산모텔,제주특별자치도 서귀포시 중앙로47번길 11,33.2484585,126.5604693
쌈지모텔,제주특별자치도 제주시 서사로4길 15-1,33.5095659,126.5186996
한울드라이브인호텔,제주특별자치도 제주시 애월읍 하광로 540-12,33.4437888,126.4311474
프린스장모텔,제주특별자치도 서귀포시 성산읍 동류암로36번길 2,33.4493406,126.9169157
비양도모텔,제주특별자치도 제주시 한림읍 한림해안로 134,33.4147539,126.2612805
탑모텔,제주특별자치도 제주시 중앙로8길 5,33.5147135,126.5241892
캐피탈모텔,제주특별자치도 제주시 서광로2길 11-11,33.4991344,126.5139272
제주영성모텔,제주특별자치도 제주시 동문로10길 1,33.5129142,126.5314847
제주산올레모텔,제주특별자치도 제주시 서광로3길 1,33.5004374,126.5133432
사모아,제주특별자치도 제주시 임항로 16,33.5163165,126.5266128
해마루모텔,제주특별자치도 제주시 서광로 159,33.5003034,126.5136016
남강여관,제주특별자치도 서귀포시 대정읍 최남단해안로 5,33.2200086,126.2524265
모슬포2호텔,제주특별자치도 서귀포시 대정읍 최남단해안로30번길 13,33.2178071,126.2521152
월정여관,제주특별자치도 제주시 구좌읍 월정1길 66-3,33.5566189,126.7943028
글로리스테이,"제주특별자치도 제주시 서광로2길 11-1 2,3층",33.4991707,126.5132701
오렌지,제주특별자치도 제주시 광양2길 1,33.5008387,126.5277726
별관모텔,제주특별자치도 제주시 동문로 139,33.5137914,126.5413287
셀라모텔,제주특별자치도 서귀포시 솔동산로 9-3,33.244043,126.5645718
조아모텔,제주특별자치도 제주시 서광로2길 11-4,33.4987677,126.5131942
한두모텔,제주특별자치도 서귀포시 태평로335번길 21,33.2470246,126.5594262
퀸호텔,제주특별자치도 서귀포시 태평로353번길 22-19,33.245764,126.5614373
모텔준,제주특별자치도 제주시 서광로26길 8-12,33.4993705,126.5237932
상하이호텔,제주특별자치도 제주시 은남1길 32,33.489413,126.4925929
송원모텔,제주특별자치도 서귀포시 천지로 31,33.2503601,126.5604724
만금장,제주특별자치도 제주시 중앙로15길 6,33.5104849,126.5246173
미미여관,제주특별자치도 서귀포시 중정로91번길 12-1,33.2495306,126.5657762
힐링하우스,제주특별자치도 제주시 홍랑길 4-6,33.5002541,126.5238783
나인하우스,제주특별자치도 제주시 연동6길 5 제주1번가 더테라스,33.4849875,126.4903586
브라보,제주특별자치도 제주시 산지로 19,33.5152109,126.5296226
수모텔,제주특별자치도 제주시 광양8길 15,33.4996363,126.5279501
폭포장모텔,제주특별자치도 서귀포시 천지연로21번길 10,33.2410436,126.5638097
만복모텔,제주특별자치도 제주시 남성로 129-9,33.5096572,126.5190984
대정모텔,제주특별자치도 서귀포시 대정읍 상모인성로 276,33.2471656,126.2775201
너랑나랑게스트하우스,제주특별자치도 서귀포시 안덕면 화순해안로 40,33.2428528,126.332101
